CollationId,Variant,Classic
42015029001,,ο
42015029002,,δε
42015029003,,αποκριθεισ
42015029004,V,ειπεν
42015029005,,τω
42015029006,,πατρι
42015029007,V,αυτου
42015029008,,ιδου
42015029009,,τοσαυτα
42015029010,,ετη
42015029011,,δουλευω
42015029012,,σοι
42015029013,,και
42015029014,,ουδεποτε
42015029015,V,παρεβην
42015029016,V,εντολην
42015029017,V,σου
42015029018,V,εντολην
42015029019,V,παρηλθον
42015029020,,και
42015029021,V,εμοι
42015029022,V,ουδεποτε
42015029023,V,εδωκασ
42015029024,V,μοι
42015029025,V,εριφον
42015029026,V,εριφιον
42015029027,V,εξ
42015029028,V,αιγων
42015029029,,ινα
42015029030,,μετα
42015029031,,των
42015029032,,φιλων
42015029033,,μου
42015029034,V,αριστησω
42015029035,V,ευφρανθω
42015030001,V,οτε
42015030002,V,τω
42015030003,V,δε
42015030004,V,ο
42015030005,V,υιοσ
42015030006,V,υιω
42015030007,,σου
42015030008,V,ουτοσ
42015030009,V,ο
42015030010,V,τω
42015030011,V,καταφαγων
42015030012,V,καταφαγοντι
42015030013,V,παντα
42015030014,V,σου
42015030015,V,τον
42015030016,V,βιον
42015030017,,μετα
42015030018,V,των
42015030019,,πορνων
42015030020,V,και
42015030021,V,ηλθεν
42015030022,V,ελθοντι
42015030023,,εθυσασ
42015030024,V,αυτω
42015030025,V,τον
42015030026,V,μοσχον
42015030027,V,τον
42015030028,V,σιτευτον
42015030029,V,μοσχον
42015031001,,ο
42015031002,,δε
42015031003,,ειπεν
42015031004,,αυτω
42015031005,V,τεκνον
42015031006,,συ
42015031007,,παντοτε
42015031008,,μετ
42015031009,,εμου
42015031010,,ει
42015031011,,και
42015031012,,παντα
42015031013,,τα
42015031014,,εμα
42015031015,,σα
42015031016,,εστιν
42015032001,,ευφρανθηναι
42015032002,,δε
42015032003,V,εδει
42015032004,V,και
42015032005,V,χαρηναι
42015032006,V,εδει
42015032007,,οτι
42015032008,,ο
42015032009,,αδελφοσ
42015032010,,σου
42015032011,,ουτοσ
42015032012,,νεκροσ
42015032013,,ην
42015032014,,και
42015032015,V,εζησεν
42015032016,V,ανεζησεν
42015032017,V,και
42015032018,,απολωλωσ
42015032019,V,ην
42015032020,V,και
42015032021,V,ευρεθη
42016001001,V,ελεγεν
42016001002,,δε
42016001003,,και
42016001004,,προσ
42016001005,,τουσ
42016001006,,μαθητασ
42016001007,V,εαυτου
42016001008,V,αυτου
42016001009,,ανθρωποσ
42016001010,,τισ
42016001011,,ην
42016001012,,πλουσιοσ
42016001013,V,οσ
42016001014,,ειχεν
42016001015,V,οικονομον
42016001016,V,οικονομουσ
42016001017,,και
42016001018,,ουτοσ
42016001019,,διεβληθη
42016001020,,αυτω
42016001021,,ωσ
42016001022,,διασκορπιζων
42016001023,,τα
42016001024,V,υπ
42016001025,V,υπαρχοντα
42016001026,V,αυτου
42016002001,,και
42016002002,,φωνησασ
42016002003,V,αυτον
42016002004,,ειπεν
42016002005,V,αυτω
42016002006,,τι
42016002007,,τουτο
42016002008,,ακουω
42016002009,,περι
42016002010,,σου
42016002011,,αποδοσ
42016002012,,τον
42016002013,,λογον
42016002014,,τησ
42016002015,,οικονομιασ
42016002016,V,σου
42016002017,,ου
42016002018,,γαρ
42016002019,V,δυνηση
42016002020,V,δυνη
42016002021,V,ετι
42016002022,V,δυνη
42016002023,,οικονομειν
42016003001,V,ειπεν
42016003002,,δε
42016003003,V,εν
42016003004,V,εαυτω
42016003005,V,αυτω
42016003006,,ο
42016003007,,οικονομοσ
42016003008,,τι
42016003009,,ποιησω
42016003010,,οτι
42016003011,,ο
42016003012,,κυριοσ
42016003013,,μου
42016003014,,αφαιρειται
42016003015,,την
42016003016,,οικονομιαν
42016003017,V,απ
42016003018,V,εμου
42016003019,,σκαπτειν
42016003020,,ουκ
42016003021,,ισχυω
42016003022,V,και
42016003023,,επαιτειν
42016003024,,αισχυνομαι
42016004001,,εγνων
42016004002,,τι
42016004003,,ποιησω
42016004004,V,ινα
42016004005,V,αν
42016004006,V,οταν
42016004007,,μετασταθω
42016004008,V,εκ
42016004009,,τησ
42016004010,,οικονομιασ
42016004011,,δεξωνται
42016004012,,με
42016004013,,εισ
42016004014,,τουσ
42016004015,,οικουσ
42016004016,V,εαυτων
42016004017,V,αυτων
42016005001,,και
42016005002,,προσκαλεσαμενοσ
42016005003,,ενα
42016005004,,εκαστον
42016005005,,των
42016005006,V,χρεωστων
42016005007,V,χρεοφειλετων
42016005008,,του
42016005009,,κυριου
42016005010,V,αυτου
42016005011,V,εαυτου
42016005012,V,ελεγεν
42016005013,,τω
42016005014,,πρωτω
42016005015,,ποσον
42016005016,,οφειλεισ
42016005017,,τω
42016005018,,κυριω
42016005019,,μου
42016006001,,ο
42016006002,,δε
42016006003,,ειπεν
42016006004,V,αυτω
42016006005,,εκατον
42016006006,V,καδουσ
42016006007,V,βατουσ
42016006008,,ελαιου
42016006009,V,ο
42016006010,V,δε
42016006011,V,και
42016006012,V,ειπεν
42016006013,V,δε
42016006014,V,αυτω
42016006015,,δεξαι
42016006016,,σου
42016006017,V,το
42016006018,V,τα
42016006019,V,γραμμα
42016006020,V,γραμματα
42016006021,,και
42016006022,V,καθισασ
42016006023,V,ταχεωσ
42016006024,V,γραψον
42016006025,V,ταχεωσ
42016006026,,πεντηκοντα
42016007001,,επειτα
42016007002,V,τω
42016007003,,ετερω
42016007004,V,ειπεν
42016007005,V,συ
42016007006,V,δε
42016007007,V,ποσον
42016007008,V,οφειλεισ
42016007009,V,ο
42016007010,V,δε
42016007011,,ειπεν
42016007012,,εκατον
42016007013,,κορουσ
42016007014,,σιτου
42016007015,V,ο
42016007016,V,δε
42016007017,V,και
42016007018,V,λεγει
42016007019,V,δε
42016007020,,αυτω
42016007021,,δεξαι
42016007022,,σου
42016007023,V,το
42016007024,V,τα
42016007025,V,γραμμα
42016007026,V,γραμματα
42016007027,,και
42016007028,,γραψον
42016007029,,ογδοηκοντα
42016008001,,και
42016008002,,επηνεσεν
42016008003,,ο
42016008004,,κυριοσ
42016008005,,τον
42016008006,,οικονομον
42016008007,,τησ
42016008008,,αδικιασ
42016008009,,οτι
42016008010,,φρονιμωσ
42016008011,,εποιησεν
42016008012,V,οτι
42016008013,V,διο
42016008014,V,λεγω
42016008015,V,υμιν
42016008016,V,φρονιμωτεροι
42016008017,V,οι
42016008018,V,υιοι
42016008019,V,του
42016008020,V,αιωνοσ
42016008021,V,τουτου
42016008022,V,φρονιμωτεροι
42016008023,,υπερ
42016008024,,τουσ
42016008025,,υιουσ
42016008026,,του
42016008027,,φωτοσ
42016008028,,εισ
42016008029,,την
42016008030,,γενεαν
42016008031,V,ταυτην
42016008032,V,την
42016008033,,εαυτων
42016008034,V,εισιν
42016009001,V,καγω
42016009002,V,και
42016009003,V,εγω
42016009004,V,υμιν
42016009005,V,λεγω
42016009006,V,υμιν
42016009007,V,ποιησατε
42016009008,V,εαυτοισ
42016009009,V,ποιησατε
42016009010,,φιλουσ
42016009011,,εκ
42016009012,,του
42016009013,V,αδικου
42016009014,V,μαμωνα
42016009015,V,τησ
42016009016,V,αδικιασ
42016009017,,ινα
42016009018,,οταν
42016009019,V,εκλιπητε
42016009020,V,εκλιπηται
42016009021,V,εκλιπη
42016009022,V,εκλειπη
42016009023,,δεξωνται
42016009024,,υμασ
42016009025,,εισ
42016009026,,τασ
42016009027,,αιωνιουσ
42016009028,,σκηνασ
42016010001,,ο
42016010002,,πιστοσ
42016010003,,εν
42016010004,,ελαχιστω
42016010005,,και
42016010006,,εν
42016010007,,πολλω
42016010008,,πιστοσ
42016010009,V,εστιν
42016010010,,και
42016010011,,ο
42016010012,,εν
42016010013,V,ολιγω
42016010014,V,ελαχιστω
42016010015,,αδικοσ
42016010016,,και
42016010017,,εν
42016010018,,πολλω
42016010019,,αδικοσ
42016010020,V,γινεται
42016010021,V,εστιν
42016011001,,ει
42016011002,,ουν
42016011003,,εν
42016011004,,τω
42016011005,,αδικω
42016011006,,μαμωνα
42016011007,,πιστοι
42016011008,,ουκ
42016011009,,εγενεσθε
42016011010,,το
42016011011,,αληθινον
42016011012,,τισ
42016011013,,υμιν
42016011014,,πιστευσει
42016012001,,και
42016012002,,ει
42016012003,,εν
42016012004,,τω
42016012005,,αλλοτριω
42016012006,,πιστοι
42016012007,,ουκ
42016012008,,εγενεσθε
42016012009,,το
42016012010,V,ημετερον
42016012011,V,υμετερον
42016012012,,τισ
42016012013,V,υμιν
42016012014,V,δωσει
42016012015,V,υμιν
42016013001,,ουδεισ
42016013002,,οικετησ
42016013003,,δυναται
42016013004,V,δυσι
42016013005,,κυριοισ
42016013006,,δουλευειν
42016013007,V,ει
42016013008,V,η
42016013009,,γαρ
42016013010,,τον
42016013011,,ενα
42016013012,,μισησει
42016013013,,και
42016013014,,τον
42016013015,,ετερον
42016013016,,αγαπησει
42016013017,,η
42016013018,,ενοσ
42016013019,,ανθεξεται
42016013020,,και
42016013021,,του
42016013022,,ετερου
42016013023,,καταφρονησει
42016013024,,ου
42016013025,,δυνασθε
42016013026,,θεω
42016013027,,δουλευειν
42016013028,,και
42016013029,,μαμωνα
42016014001,,ηκουον
42016014002,,δε
42016014003,,ταυτα
42016014004,V,παντα
42016014005,V,και
42016014006,V,οι
42016014007,V,φαρισαιοι
42016014008,,φιλαργυροι
42016014009,,υπαρχοντεσ
42016014010,V,και
42016014011,,εξεμυκτηριζον
42016014012,,αυτον
42016015001,,και
42016015002,,ειπεν
42016015003,,αυτοισ
42016015004,,υμεισ
42016015005,,εστε
42016015006,,οι
42016015007,,δικαιουντεσ
42016015008,,εαυτουσ
42016015009,,ενωπιον
42016015010,,των
42016015011,,ανθρωπων
42016015012,,ο
42016015013,,δε
42016015014,,θεοσ
42016015015,,γινωσκει
42016015016,,τασ
42016015017,,καρδιασ
42016015018,,υμων
42016015019,,οτι
42016015020,,το
42016015021,,εν
42016015022,V,ανθρωποισ
42016015023,V,ανθρωπω
42016015024,,υψηλον
42016015025,,βδελυγμα
42016015026,,ενωπιον
42016015027,V,του
42016015028,V,θεου
42016015029,V,κυριου
42016015030,V,εστιν
42016016001,,ο
42016016002,,νομοσ
42016016003,,και
42016016004,,οι
42016016005,,προφηται
42016016006,V,μεχρι
42016016007,V,εωσ
42016016008,,ιωαννου
42016016009,V,επροφητευσαν
42016016010,,απο
42016016011,V,τε
42016016012,V,τοτε
42016016013,,η
42016016014,,βασιλεια
42016016015,,του
42016016016,,θεου
42016016017,,ευαγγελιζεται
42016016018,V,και
42016016019,V,πασ
42016016020,V,εισ
42016016021,V,αυτην
42016016022,V,βιαζεται
42016017001,,ευκοπωτερον
42016017002,,δε
42016017003,V,εστιν
42016017004,,τον
42016017005,,ουρανον
42016017006,,και
42016017007,,την
42016017008,,γην
42016017009,,παρελθειν
42016017010,,η
42016017011,,του
42016017012,,νομου
42016017013,V,μιαν
42016017014,V,κεραιαν
42016017015,V,μιαν
42016017016,V,πεσειν
42016017017,V,παρελθειν
42016018001,,πασ
42016018002,,ο
42016018003,,απολυων
42016018004,,την
42016018005,,γυναικα
42016018006,,αυτου
42016018007,,και
42016018008,,γαμων
42016018009,,ετεραν
42016018010,,μοιχευει
42016018011,,και
42016018012,V,πασ
42016018013,V,ο
42016018014,,απολελυμενην
42016018015,V,απο
42016018016,V,ανδροσ
42016018017,,γαμων
42016018018,,μοιχευει
42016019001,V,ειπεν
42016019002,V,ανθρωποσ
42016019003,V,δε
42016019004,V,και
42016019005,V,ετεραν
42016019006,V,παραβολην
42016019007,V,ανθρωποσ
42016019008,,τισ
42016019009,,ην
42016019010,V,πλουσιοσ
42016019011,V,πλουσιον
42016019012,V,ονοματι
42016019013,V,νευησ
42016019014,,και
42016019015,,ενεδιδυσκετο
42016019016,,πορφυραν
42016019017,,και
42016019018,,βυσσον
42016019019,V,και
42016019020,,ευφραινομενοσ
42016019021,,καθ
42016019022,,ημεραν
42016019023,,λαμπρωσ
42016020001,,πτωχοσ
42016020002,,δε
42016020003,,τισ
42016020004,V,ην
42016020005,,ονοματι
42016020006,,λαζαροσ
42016020007,V,οσ
42016020008,,εβεβλητο
42016020009,,προσ
42016020010,,τον
42016020011,,πυλωνα
42016020012,,αυτου
42016020013,,ειλκωμενοσ
42016021001,,και
42016021002,,επιθυμων
42016021003,,χορτασθηναι
42016021004,,απο
42016021005,V,των
42016021006,V,των
42016021007,V,ψιχιων
42016021008,V,ψιχων
42016021009,V,των
42016021010,V,των
42016021011,V,πιπτοντων
42016021012,V,πιπτοντων
42016021013,,απο
42016021014,,τησ
42016021015,,τραπεζησ
42016021016,,του
42016021017,,πλουσιου
42016021018,,αλλα
42016021019,,και
42016021020,,οι
42016021021,,κυνεσ
42016021022,,ερχομενοι
42016021023,V,ελειχον
42016021024,V,επελειχον
42016021025,V,απελειχον
42016021026,,τα
42016021027,,ελκη
42016021028,,αυτου
42016022001,,εγενετο
42016022002,,δε
42016022003,V,εν
42016022004,V,τω
42016022005,,αποθανειν
42016022006,,τον
42016022007,,πτωχον
42016022008,,και
42016022009,,απενεχθηναι
42016022010,,αυτον
42016022011,V,υπο
42016022012,V,των
42016022013,V,αγγελων
42016022014,V,εισ
42016022015,V,τον
42016022016,V,κολπον
42016022017,V,του
42016022018,V,αβρααμ
42016022019,V,υπο
42016022020,V,των
42016022021,V,αγγελων
42016022022,V,απεθανεν
42016022023,V,δε
42016022024,,και
42016022025,,ο
42016022026,,πλουσιοσ
42016022027,,και
42016022028,,εταφη
42016023001,V,και
42016023002,,εν
42016023003,,τω
42016023004,,αδη
42016023005,,επαρασ
42016023006,,τουσ
42016023007,,οφθαλμουσ
42016023008,,αυτου
42016023009,,υπαρχων
42016023010,,εν
42016023011,,βασανοισ
42016023012,,ορα
42016023013,V,τον
42016023014,,αβρααμ
42016023015,,απο
42016023016,,μακροθεν
42016023017,,και
42016023018,,λαζαρον
42016023019,,εν
42016023020,V,τοισ
42016023021,V,τω
42016023022,V,κολποισ
42016023023,V,κολπω
42016023024,,αυτου
42016023025,V,αναπαυομενον
42016024001,,και
42016024002,,αυτοσ
42016024003,V,εμφωνησασ
42016024004,V,φωνησασ
42016024005,V,ειπεν
42016024006,,πατερ
42016024007,,αβρααμ
42016024008,,ελεησον
42016024009,,με
42016024010,,και
42016024011,,πεμψον
42016024012,,λαζαρον
42016024013,,ινα
42016024014,,βαψη
42016024015,,το
42016024016,,ακρον
42016024017,,του
42016024018,,δακτυλου
42016024019,,αυτου
42016024020,V,υδατοσ
